OriginalFile,ProcessedFile,Status,Message
fundus_images\527_left.jpg,processed_images_training\527_left_processed.png,Success,
fundus_images\527_right.jpg,processed_images_training\527_right_processed.png,Success,
fundus_images\528_right.jpg,processed_images_training\528_right_processed.png,Success,
fundus_images\529_left.jpg,processed_images_training\529_left_processed.png,Success,
fundus_images\52_left.jpg,processed_images_training\52_left_processed.png,Success,
fundus_images\52_right.jpg,processed_images_training\52_right_processed.png,Success,
fundus_images\530_left.jpg,processed_images_training\530_left_processed.png,Success,
fundus_images\530_right.jpg,processed_images_training\530_right_processed.png,Success,
fundus_images\531_left.jpg,processed_images_training\531_left_processed.png,Success,
fundus_images\531_right.jpg,processed_images_training\531_right_processed.png,Success,
fundus_images\532_left.jpg,processed_images_training\532_left_processed.png,Success,
fundus_images\532_right.jpg,processed_images_training\532_right_processed.png,Success,
fundus_images\533_left.jpg,processed_images_training\533_left_processed.png,Success,
fundus_images\533_right.jpg,processed_images_training\533_right_processed.png,Success,
fundus_images\534_left.jpg,processed_images_training\534_left_processed.png,Success,
fundus_images\534_right.jpg,processed_images_training\534_right_processed.png,Success,
fundus_images\535_left.jpg,processed_images_training\535_left_processed.png,Success,
fundus_images\535_right.jpg,processed_images_training\535_right_processed.png,Success,
fundus_images\536_left.jpg,processed_images_training\536_left_processed.png,Success,
fundus_images\537_left.jpg,processed_images_training\537_left_processed.png,Success,
fundus_images\537_right.jpg,processed_images_training\537_right_processed.png,Success,
fundus_images\538_left.jpg,processed_images_training\538_left_processed.png,Success,
fundus_images\538_right.jpg,processed_images_training\538_right_processed.png,Success,
fundus_images\539_left.jpg,processed_images_training\539_left_processed.png,Success,
fundus_images\53_left.jpg,processed_images_training\53_left_processed.png,Success,
fundus_images\53_right.jpg,processed_images_training\53_right_processed.png,Success,
fundus_images\540_left.jpg,processed_images_training\540_left_processed.png,Success,
fundus_images\540_right.jpg,processed_images_training\540_right_processed.png,Success,
fundus_images\542_left.jpg,processed_images_training\542_left_processed.png,Success,
fundus_images\542_right.jpg,processed_images_training\542_right_processed.png,Success,
fundus_images\543_left.jpg,processed_images_training\543_left_processed.png,Success,
fundus_images\543_right.jpg,processed_images_training\543_right_processed.png,Success,
fundus_images\544_left.jpg,processed_images_training\544_left_processed.png,Success,
fundus_images\544_right.jpg,processed_images_training\544_right_processed.png,Success,
fundus_images\545_left.jpg,processed_images_training\545_left_processed.png,Success,
fundus_images\545_right.jpg,processed_images_training\545_right_processed.png,Success,
fundus_images\546_left.jpg,processed_images_training\546_left_processed.png,Success,
fundus_images\546_right.jpg,processed_images_training\546_right_processed.png,Success,
fundus_images\547_left.jpg,processed_images_training\547_left_processed.png,Success,
fundus_images\547_right.jpg,processed_images_training\547_right_processed.png,Success,
fundus_images\548_right.jpg,processed_images_training\548_right_processed.png,Success,
fundus_images\549_left.jpg,processed_images_training\549_left_processed.png,Success,
fundus_images\549_right.jpg,processed_images_training\549_right_processed.png,Success,
fundus_images\54_left.jpg,processed_images_training\54_left_processed.png,Success,
fundus_images\54_right.jpg,processed_images_training\54_right_processed.png,Success,
fundus_images\550_left.jpg,processed_images_training\550_left_processed.png,Success,
fundus_images\550_right.jpg,processed_images_training\550_right_processed.png,Success,
fundus_images\551_left.jpg,processed_images_training\551_left_processed.png,Success,
fundus_images\551_right.jpg,processed_images_training\551_right_processed.png,Success,
fundus_images\552_left.jpg,processed_images_training\552_left_processed.png,Success,
fundus_images\552_right.jpg,processed_images_training\552_right_processed.png,Success,
fundus_images\553_left.jpg,processed_images_training\553_left_processed.png,Success,
fundus_images\553_right.jpg,processed_images_training\553_right_processed.png,Success,
fundus_images\554_left.jpg,processed_images_training\554_left_processed.png,Success,
fundus_images\554_right.jpg,processed_images_training\554_right_processed.png,Success,
fundus_images\555_left.jpg,processed_images_training\555_left_processed.png,Success,
fundus_images\555_right.jpg,processed_images_training\555_right_processed.png,Success,
fundus_images\556_left.jpg,processed_images_training\556_left_processed.png,Success,
fundus_images\556_right.jpg,processed_images_training\556_right_processed.png,Success,
fundus_images\557_left.jpg,processed_images_training\557_left_processed.png,Success,
fundus_images\557_right.jpg,processed_images_training\557_right_processed.png,Success,
fundus_images\558_left.jpg,processed_images_training\558_left_processed.png,Success,
fundus_images\558_right.jpg,processed_images_training\558_right_processed.png,Success,
fundus_images\559_left.jpg,processed_images_training\559_left_processed.png,Success,
fundus_images\559_right.jpg,processed_images_training\559_right_processed.png,Success,
fundus_images\55_left.jpg,processed_images_training\55_left_processed.png,Success,
fundus_images\55_right.jpg,processed_images_training\55_right_processed.png,Success,
fundus_images\560_left.jpg,processed_images_training\560_left_processed.png,Success,
fundus_images\560_right.jpg,processed_images_training\560_right_processed.png,Success,
fundus_images\561_left.jpg,processed_images_training\561_left_processed.png,Success,
fundus_images\561_right.jpg,processed_images_training\561_right_processed.png,Success,
fundus_images\562_left.jpg,processed_images_training\562_left_processed.png,Success,
fundus_images\562_right.jpg,processed_images_training\562_right_processed.png,Success,
fundus_images\563_left.jpg,processed_images_training\563_left_processed.png,Success,
fundus_images\563_right.jpg,processed_images_training\563_right_processed.png,Success,
fundus_images\564_left.jpg,processed_images_training\564_left_processed.png,Success,
fundus_images\564_right.jpg,processed_images_training\564_right_processed.png,Success,
fundus_images\565_left.jpg,processed_images_training\565_left_processed.png,Success,
fundus_images\565_right.jpg,processed_images_training\565_right_processed.png,Success,
fundus_images\566_left.jpg,processed_images_training\566_left_processed.png,Success,
fundus_images\566_right.jpg,processed_images_training\566_right_processed.png,Success,
fundus_images\567_left.jpg,processed_images_training\567_left_processed.png,Success,
fundus_images\567_right.jpg,processed_images_training\567_right_processed.png,Success,
fundus_images\569_left.jpg,processed_images_training\569_left_processed.png,Success,
fundus_images\569_right.jpg,processed_images_training\569_right_processed.png,Success,
fundus_images\56_left.jpg,processed_images_training\56_left_processed.png,Success,
fundus_images\56_right.jpg,processed_images_training\56_right_processed.png,Success,
fundus_images\570_left.jpg,processed_images_training\570_left_processed.png,Success,
fundus_images\570_right.jpg,processed_images_training\570_right_processed.png,Success,
fundus_images\571_left.jpg,processed_images_training\571_left_processed.png,Success,
fundus_images\571_right.jpg,processed_images_training\571_right_processed.png,Success,
fundus_images\572_left.jpg,processed_images_training\572_left_processed.png,Success,
fundus_images\572_right.jpg,processed_images_training\572_right_processed.png,Success,
fundus_images\573_left.jpg,processed_images_training\573_left_processed.png,Success,
fundus_images\573_right.jpg,processed_images_training\573_right_processed.png,Success,
fundus_images\574_left.jpg,processed_images_training\574_left_processed.png,Success,
fundus_images\574_right.jpg,processed_images_training\574_right_processed.png,Success,
fundus_images\575_left.jpg,processed_images_training\575_left_processed.png,Success,
fundus_images\575_right.jpg,processed_images_training\575_right_processed.png,Success,
fundus_images\576_left.jpg,processed_images_training\576_left_processed.png,Success,
fundus_images\576_right.jpg,processed_images_training\576_right_processed.png,Success,
fundus_images\578_left.jpg,processed_images_training\578_left_processed.png,Success,
fundus_images\578_right.jpg,processed_images_training\578_right_processed.png,Success,
fundus_images\579_left.jpg,processed_images_training\579_left_processed.png,Success,
fundus_images\579_right.jpg,processed_images_training\579_right_processed.png,Success,
fundus_images\580_left.jpg,processed_images_training\580_left_processed.png,Success,
fundus_images\580_right.jpg,processed_images_training\580_right_processed.png,Success,
fundus_images\582_left.jpg,processed_images_training\582_left_processed.png,Success,
fundus_images\582_right.jpg,processed_images_training\582_right_processed.png,Success,
fundus_images\583_left.jpg,processed_images_training\583_left_processed.png,Success,
fundus_images\583_right.jpg,processed_images_training\583_right_processed.png,Success,
fundus_images\584_left.jpg,processed_images_training\584_left_processed.png,Success,
fundus_images\584_right.jpg,processed_images_training\584_right_processed.png,Success,
fundus_images\585_left.jpg,processed_images_training\585_left_processed.png,Success,
fundus_images\585_right.jpg,processed_images_training\585_right_processed.png,Success,
fundus_images\587_left.jpg,processed_images_training\587_left_processed.png,Success,
fundus_images\587_right.jpg,processed_images_training\587_right_processed.png,Success,
fundus_images\588_left.jpg,processed_images_training\588_left_processed.png,Success,
fundus_images\589_left.jpg,processed_images_training\589_left_processed.png,Success,
fundus_images\589_right.jpg,processed_images_training\589_right_processed.png,Success,
fundus_images\58_left.jpg,processed_images_training\58_left_processed.png,Success,
fundus_images\58_right.jpg,processed_images_training\58_right_processed.png,Success,
